#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC6350;我刚躺着床上时，我最爱的猫突然叫了起来，把我给闹醒了。我的卧室好像有生命似的，从墙壁里传来一阵又一阵搔抓，乱窜的声音。我从床上弹了起来，但声音马上就消失了，随后的调查却什么都没有发现，依然是只有一堵石墙在那。;;;;;;;;;;;;x
EVTOPTA6350;可能是有老鼠在墙里面？;;;;;;;;;;;;x
EVTOPTB6350;只是一个梦，别多想;;;;;;;;;;;;x
EVTDESC6351;我叫去打水的仆人再也没有回来，当我想去看一下发生了啥事的时候，我注意到了一束从井里传上来的奇怪的光。我往井里看去，发现了一种我从来没见过的色彩。它就像烟一样，而且又湿又冷，但却好似灼烧着我的皮肤。;;;;;;;;;;;;x
EVTOPTA6351;那颜色并不存在于这个世界！;;;;;;;;;;;;x
EVTOPTB6351;那口井肯定有问题;;;;;;;;;;;;x
EVTDESC6352;我曾一次次的询问我的仆人，询问他那个在城堡下锁着的陵墓的事情，但一直到今天我才找到了那把藏在一座腐烂的城堡塔里面的钥匙。在那座陵墓里布满灰尘的通道中，我发现了一副空的石棺材，上面刻着「[Root.GetFirstName] [Root.GetOnlyDynastyName]」。;;;;;;;;;;;;x
EVTOPTA6352;这棺材看上去睡里面会很舒服;;;;;;;;;;;;x
EVTOPTB6352;呃，这真让人不适……封上棺材！;;;;;;;;;;;;x
EVTDESC6353;一个众所周知对猫很残忍的老佃农和他的妻子今天早上被发现死在他们家里，尸体只剩下骨头，一点肉都没有。我的管家告诉我当地人发现他们的猫前些天都失踪了，但所有失踪的猫今天都回来了，而且它们看上去都胖了，而且很高兴……;;;;;;;;;;;;x
EVTOPTA6353;通过一个禁止杀猫的法律;;;;;;;;;;;;x
EVTOPTB6353;只是一个巧合而已;;;;;;;;;;;;x
EVTTOOLTIP6354;某处，一位沉眠者苏醒⋯⋯;;;;;;;;;;;;x
EVTDESC6354;在这件事发生后的几个星期，我一直感到不安。我想要让头脑清醒一点，于是就到了海边散步，却意外发现了一个村庄，里面的人声称他们信奉一个名为「古老者」的存在。神明甚至要比那些[Root.Religion.GetName]的信仰还要久远得多。他们邀请我去加入他们的仪式，同时向我展示了一本由一个疯狂的撒拉逊人写的布满灰尘的古老魔法书。;;;;;;;;;;;;x
EVTOPTA6354;我一定要学这本魔法书;;;;;;;;;;;;x
EVTTOOLTIP6355;[Root.GetBestName]知道了禁忌的秘密;;;;;;;;;;;;x
EVTDESC6355;通过对这本魔法书没日没夜的学习，我了解到许多新知识。为了唤醒那个正在沉睡在海底坟墓的最强的古老存在，我筹划了一个仪式。教派已经准备好了仪式所需的服装和必要的祭品。;;;;;;;;;;;;x
EVTOPTA6355;今晚，他就会醒来！;;;;;;;;;;;;x
EVTTOOLTIP6356;[Root.GetBestName]穿上了黑色长袍和干瘪的老帽子;;;;;;;;;;;;x
EVTDESC6356;那教派为了举行这个仪式，已经聚集到了一片黑暗而且暴躁的海洋岸边。他们开始念咒，Ph'nglui mglw'nafh……，在一片黑暗的海底，有什么东西苏醒了……;;;;;;;;;;;;x
EVTOPTA6356;他来了！他来了！;;;;;;;;;;;;x
EVTOPTB6356;我都干了啥？！我必须阻止这一切！;;;;;;;;;;;;x
EVTTOOLTIP6357;[Root.GetBestName]抢来一艘长船;;;;;;;;;;;;x
EVTDESC6357;我开着一条大船穿过汹涌的水流，向那只怪物冲去。它站着时就像塔一样高，有着人类的身体和触手怪物一样的头。我知道我已经从它沉睡的海底里把它唤醒了，它会终结人类的时代。我只能这样做了……;;;;;;;;;;;;x
EVTOPTA6357;加速冲上去！;;;;;;;;;;;;x
EVTTOOLTIP6358;命运的碰撞……;;;;;;;;;;;;x
EVTDESC6358;我在自己的床上惊醒过来，满身都是汗。仆人告诉我他们在海岸边发现了我，全身赤裸，奄奄一息。我向他们打听那只怪物跟船的事，但他们只是用担忧的眼神看着我，摇了摇头。看上去好像只有我一个活着的目击者。;;;;;;;;;;;;x
EVTOPTA6358;我一定要把这事情写下来;;;;;;;;;;;;x
EVTOPTB6358;笨蛋！我把你们都救了！;;;;;;;;;;;;x
LOWER_RELATIVE_POWER;军队数少于§Y$VAL$%§W的§Y$OTHER$§W。;;;;;;;;;;;;x
