#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTC91355;也许我可以求于 [From.GetHerHis] 贪婪的一面...;;;;;;;;;;x
EVTOPTD91355;[Root.Religion.GetRandomGodName] 也许会欣喜与我捐献的小钱钱.;;;;;;;;;;x
EVTOPTE91355;也许我可以让 [From.GetHerHis] [From.Spouse.GetHusbandWife] 到我的阵营来.;;;;;;;;;;x
EVTDESC91372;我的手下给我带来了一条[From.GetTitledFirstName]的消息，他仍不愿放弃[From.GetSheHe]糜烂的生活方式！[From.GetSheHeCap]提出如果我允许[From.GetHerHim]继续[From.GetHerHis]糜烂生活，[From.GetSheHe]将提供给我一个具有强大战斗力的宦官。;;;;;;;;;;x
EVTOPTA91372;这样一个阉人肯定有用！;;;;;;;;;;x
EVTDESC91373;[From.GetTitledFirstName] 跟我说 [From.GetSheHe] 选择了要过 [From.GetHerHis] 想要的生活. [From.GetSubjectPronounCap] 试着给我解释我眼中的腐化不过是一种敬仰[From.Religion.GetRandomGodName]的方式. [From.GetSheHeCap] 也提出以我之名捐笔钱给教会以示友好.;;;;;;;;;;x
EVTOPTA91373;[From.Religion.GetRandomGodName]会认可这捐献的.;;;;;;;;;;x
EVTDESC91374;[From.GetTitledFirstName] 来到了我的宫廷并在我耳边轻语. [Root.Spouse.GetTitledFirstName] 坚持 [From.GetSheHe] 因为[From.GetHerHis]这样糜烂的习性得被关进大牢,但是 [From.GetTitledFirstName] 与人们所说的却大不相同.;;;;;;;;;;x
EVTOPTA91374;我坠入了爱河！;;;;;;;;;;x
EVTOPTB91374;这肯定只是场戏！;;;;;;;;;;x
EVTDESC91375;我的配偶对,照 [From.GetSheHe]的说法我针对[FromFrom.GetTitledFirstName]和[FromFrom.GetHerHis]腐败的生活那没必要恶劣态度感到气愤, 并要求我不要干预[FromFrom.GetHerHim].;;;;;;;;;;x
EVTOPTA91375;你说什么就是什么，亲爱的。;;;;;;;;;;x
EVTDESC91376;我的配偶给我带来了个惊喜. 似乎 [FromFrom.GetTitledFirstName] 尝试勾引我的 [From.GetHusbandWife] 并利用 [From.GetHerHim] 对付我.;;;;;;;;;;x
EVTDESC7950;听说 [Root.PlotTarget.GetTitledName] 的生活荒淫无度，在 [Root.PlotTarget.GetHerHis] 宫廷里干掉 [Root.PlotTarget.GetTitledFirstName] 应该是最好的选择……;;;;;;;;;;x
EVTOPTA7950;我的同谋会收买 [Root.PlotTarget.GetHerHis] 侍从.;;;;;;;;;;x
EVTOPTB7950;我会收买 [Root.PlotTarget.GetHerHis] 侍从.;;;;;;;;;;x
EVTOPTC7950;我会掉包 [Root.PlotTarget.GetHerHis] 侍从.;;;;;;;;;;x
EVTDESC7951;一时间, 我明白了这种腐化糜烂的傻瓜在自己的宫殿里最掉以轻心.;;;;;;;;;;x
EVTDESC7953;[From.GetTitledName] 给了我足够的钱去贿赂 [From.PlotTarget.GetTitledName]的侍从加入我们.;;;;;;;;;;x
EVTDESC7954;[From.GetTitledName] 拒绝给我必须的贿赂以便杀了 [From.PlotTarget.GetTitledName].;;;;;;;;;;x
EVTDESC7955;啊在家享用"节俭"的生活真好. 来人,上酒! 加菜!;;;;;;;;;;x
EVTTOOLTIP7955;[This.GetTitledName] 不再是家族的污点了!;;;;;;;;;;x
EVTOPTA7955;这就对了，快去！;;;;;;;;;;x
EVTOPTB7955;诶，为什么我的侍从向我冲锋？;;;;;;;;;;x
EVTDESC7956;我自己的侍从抽出一把藏好的匕首,我就要这样死了么? [Root.Religion.GetRandomGodName] 原谅我这个罪人..;;;;;;;;;;x
EVTOPTA7956;[FromFrom.GetTitledFirstName]死了！;;;;;;;;;;x
EVTOPTA7957;为什么？是谁？[Root.Religion.GetRandomGodName]……;;;;;;;;;;x
EVTDESC7958;我舒服的坐着,左拥右抱美丽的侍者,大餐之后正拿美酒消食,突然间其中一个侍从举着匕首扑过来. 说时迟那时快, 我一下跳开, 让守卫们把她拿下. 经过一番折腾,她吐露出了幕后黑手.;;;;;;;;;;x
EVTOPTA7958;去死吧，[FromFrom.GetTitledFirstName]！;;;;;;;;;;x
EVTDESC7959;我舒服的坐着,左拥右抱美丽的侍者,大餐之后正拿美酒消食,突然间其中一个侍从举着匕首扑过来. 说时迟那时快, 我一下跳开, 让守卫们把她拿下. 她不再是威胁了,但恐怕也只是一刻弃子,还不知道是谁在幕后.;;;;;;;;;;x
EVTOPTA7959;恐怕我永远不知道。;;;;;;;;;;x
