#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTA_HL_121;我的朋友，黄金就是高贵的象征！;;;;;;;;;;x
abandon_province;放弃省份;;;;;;;;;;x
abandon_province_desc;是时候放弃这块土地，迁徙到更加肥沃的牧场了。;;;;;;;;;;x
nomads_exploited_land;游牧蹂躏过的土地;;;;;;;;;;x
nomad_population_boom;人口爆炸;;;;;;;;;;x
nomad_population_boom_spillover;人口过载流失;;;;;;;;;;x
PROVINCE_ABANDONED_TOOLTIP;放弃这个省份，让一个邻国获得它。;;;;;;;;;;x
ANY_SETTLEMENT;任意地产;;;;;;;;;;x
CB_NAME_INSTALLKHAN;拥立可汗;;;;;;;;;;x
cb_install_khan_desc;各部族可以武力废黜可汗并用更有实力的人代替。;;;;;;;;;;x
elephant_trample_tactic;战象践踏战术;;;;;;;;;;x
INTERACTION_NOT_ALREADY_ENEMIES;不是敌人;;;;;;;;;;x
CLAN_SAME_FAITH;相同的信仰;;;;;;;;;;x
DOES_NOT_RISK_MINOR_CLAN_RISING;次级部族无叛乱风险;;;;;;;;;;x
RISKS_MINOR_CLAN_RISING;次级部族有叛乱风险;;;;;;;;;;x
nomad_expansion_desc;如果我们拥有足够威望，就能够在一场战争中征服大片外国土地。;;;;;;;;;;x
CB_NAME_NOMAD_EXPANSION;[Title.GetBaseName]的臣服;;;;;;;;;;x
WAR_NAME_NOMAD_EXPANSION;$ORDER$$FIRST_ADJ$以$OTHER_TITLE$为目标的战争;;;;;;;;;;x
POLL_TAX_DESC;其他宗教的民众上交吉茲亚税;;;;;;;;;;x
CLAN_SIZE;§Y部族数量达到上限§!;;;;;;;;;;x
CLAN_SIZE_DESC;最大部族数量由领土大小决定。过多部族会令所有部族对其领主的§Y部族观感§!产生消极影响。部族数量的绝对最大值为§Y$MAX$§!个部族，此时你不能§Y分裂部族§!并且任何被征服的§Y游牧§!会成为§Y部落§!封臣。;;;;;;;;;;x
succ_nomad_succession;游牧继承法;;;;;;;;;;x
recent_county_uprising;最近叛乱;;;;;;;;;;x
prisoner_to_oubilette;扔进密牢;;;;;;;;;;x
prisoner_to_oubilette_desc;将§Y[Root.GetTitledFirstName]§!扔进地牢内最深的洞穴里，完全忘掉[Root.GetObjectPronoun]。没人能从密牢里逃跑！（[Root.GetPossPronounCap]预期寿命在里面将急剧下降）。;;;;;;;;;;x
prisoner_to_dungeon;转到地牢;;;;;;;;;;x
prisoner_to_dungeon_desc;把§Y[Root.GetTitledFirstName]§!转到地牢的单间里，在那[Root.GetSubjectPronoun]无法轻易逃跑，还能活得久一些。;;;;;;;;;;x
prisoner_to_suite;软禁;;;;;;;;;;x
prisoner_to_suite_desc;把§Y[Root.GetTitledFirstName]§!转移到卫兵把守的套间中。这会提升逃跑的几率，但[Root.GetSubjectPronoun]不会提要求并且可以活得很久。;;;;;;;;;;x
MODIFIER_ADDED_NO_END;§Y$WHERE$§!获得了『§Y$WHAT$§!』，拥有以下效果：\n$EFFECT$\n\n;;;;;;;;;;x
NOMAD_LAND_OVERRUN;§Y部族渴望土地§!;;;;;;;;;;x
NOMAD_LAND_OVERRUN_DESC;可汗拥有土地的远超其他部族。他必须交出§Y$NUM$§!块土地，否则可能面临现有部族的叛乱，甚至面临次级部族叛乱，以试图获取在主流部族中的正当地位……;;;;;;;;;;x
SENTIMENT_VS_CLAN;对§Y$CLAN$§!部族的观感：;;;;;;;;;;x
EMPTY_PROVINCES_IN_REALM;领土内的游牧省份;;;;;;;;;;x
REVOKE_TITLE_INTERACTION_1N;收回§Y[ThirdPartyTitle.GetFullName]§!会消耗§R$PRESTIGE$§!声望。这将会降低§Y[Recipient.GetTitledFirstName]§!对你的§R$OPINION$§!好感，以及其他非游牧封臣§R$OPINION2$§!好感。;;;;;;;;;;x
EXILE_IMPRISONED_INTERACTION_LONG_DESC;被驱逐出境的角色可以活着离开，但他们将被迫放弃全部头衔，并且财产将被没收。;;;;;;;;;;x
EXILE_IMPRISONED_INTERACTION_2;无理由驱逐封臣的统治者会被视为暴君，其他封臣对你降低§R$OPINION$§!好感。;;;;;;;;;;x
declare_feud_desc;若和其他部族有世仇，允许你发动争夺战争（除非你是可汗——你无法对下属部族发动战争或劫掠。）;;;;;;;;;;x
SETTLE_FEUD_INTERACTION_DESC;提出和解并结束我们与[Recipient.Clan.GetName]的世仇。这将花费我们§R$COST$§!¤。;;;;;;;;;;x
SETTLE_FEUD_INTERACTION_LONG_DESC;提出和解并支付给[Recipient.Clan.GetName]一大笔钱——血腥钱……;;;;;;;;;;x
ABSORB_CLAN_INTERACTION_DESC;同化§Y[Recipient.Clan.GetName]§!部族——如果你有很多部族的话这会非常有用。;;;;;;;;;;x
ABSORB_CLAN_INTERACTION_LONG_DESC;同化部族并不是一个受欢迎的行为，但如果你有很多部族，这就很有必要了。;;;;;;;;;;x
FORM_BLOOD_OATH_INTERACTION_DESC;血誓可以让§Y[Recipient.Clan.GetName]§!部族成为你坚定的盟友，只要双方统治者仍然在世。但是，你仅能拥有一个其他部族作为你的结拜兄弟……;;;;;;;;;;x
FORM_BLOOD_OATH_INTERACTION_LONG_DESC;血誓可以让另一部族成为你坚定的盟友，只要双方统治者仍然在世。但是，你仅能拥有一个其他部族作为你的结拜兄弟……;;;;;;;;;;x
adopt_faith_desc;你可以改换[Root.Clan.GetName]部族的信仰。[Root.Religion.GetName]宗教确有其优点……;;;;;;;;;;x
GOV_PRESTIGE_LAW_CHANGE_DESC;法律是通过花费声望改变的，而非通过投票;;;;;;;;;;x
LAW_NORMAL_CHANGE_PIETY_COST;在$GOV$政体下，需要花费$PIETY$$PIETYNAME$来改变直辖领法律;;;;;;;;;;x
LAW_DE_JURE_CHANGE_PIETY_COST;在$GOV$政体下，需要花费$PIETY$$PIETYNAME$来改变王权法;;;;;;;;;;x
LAW_NORMAL_CHANGE_PRESTIGE_COST;在$GOV$政体下，需要花费$PRESTIGE$威望来改变直辖领法律;;;;;;;;;;x
LAW_DE_JURE_CHANGE_PRESTIGE_COST;在$GOV$政体下，需要花费$PRESTIGE$威望来改变王权法;;;;;;;;;;x
NO_TEMPLE_HOLDING;没有神庙地产;;;;;;;;;;x
clan_opinion_splitted_blood_brother_clan;分裂我结拜兄弟的部族;;;;;;;;;;x
clan_opinion_splitted_my_clan;分裂我的部族;;;;;;;;;;x
clan_opinion_attempted_splitted_my_clan;试图去分裂我的部族;;;;;;;;;;x
BUILD_TRADE_POST_DESC;贸易站可以由商业共和国内的贵人家族在海岸边花费§Y$COST$§!建造——即使是在外国疆域上。但是，如果丝绸之路经过，任何当地统治者也可以在他们的省份建造贸易站。（请查看§Y贸易区§!地图模式。）;;;;;;;;;;x
PROVINCE_NOT_UNDER_SIEGE;§Y$PROVINCE$§!不处于围城状态;;;;;;;;;;x
ABSORB_CLAN_INTERACTION_4;其他部族封臣不会反对同化叛乱家族。;;;;;;;;;;x
TECHPOINTS_FROM_BUILDINGS;来自建筑： §Y$AMOUNT$§!\n;;;;;;;;;;x
RULER_HAS_MOVED_CAPITAL_RECENTLY_NOMAD;§Y[GetTitledFirstName]§!不允许在$MONTHS$个月内再次移动首都。;;;;;;;;;;x
MANPOWER_BREAKDOWN;当前人力分类;;;;;;;;;;x
LIEGE_LEVY_DESC_OWNS;§Y$VASSAL$§!总共拥有§Y$NUM$§!军队\n;;;;;;;;;;x
LIEGE_LEVY_DESC_OWNS_DEPLETION;由于损耗，§Y$VASSAL$§!当前可以召集§Y$NUM$§!军队\n;;;;;;;;;;x
TRIBAL_VASSAL_CALL_TO_ARMS_BUTTON_NO_WAR;§Y$VASSAL$§!（§Y$MEN$§!男人）;;;;;;;;;;x
ALLIES_POTENTIAL;潜在战争同盟;;;;;;;;;;x
SUZERAIN_OF;是§Y$OTHER$§!的宗主;;;;;;;;;;x
SET_SPECIAL_TITLE_DESC;§Y$CHARACTER$§!得到头衔：§Y$TITLE$§!\n;;;;;;;;;;x
REMOVE_SPECIAL_TITLE_DESC;§Y$CHARACTER$§!失去头衔：§Y$TITLE$§!\n;;;;;;;;;;x
BOY;男孩;;;;;;;;;;x
employ_soldier;晋升指挥官;;;;;;;;;;x
employ_soldier_desc;从军队的普通士兵中晋升一名指挥官以指挥战场军队。;;;;;;;;;;x
ISNT_COUNTY_CAPITAL;不是省份首府;;;;;;;;;;x
IS_COUNTY_CAPITAL;是省份首府;;;;;;;;;;x
tocharian;吐火罗人;;;;;;;;;;x
no_horse_breeder_desc;大草原上一直急需快速且强壮的马匹。;;;;;;;;;;x
TERRAIN_IS;地形;;;;;;;;;;x
HORDE_RETTYPE_INDIAN;象骑兵;;;;;;;;;;x
HORDE_RETTYPE_DESERT;骆驼骑兵;;;;;;;;;;x
HOLYSITE_UNBUILT; §Y$SITENAME$§!的圣地缺少一个神庙地产;;;;;;;;;;x
CALL_ALLY_BLOOD_BROTHERS;\n§Y因为你是结拜兄弟，他们无法拒绝。§!;;;;;;;;;;x
INTERACTION_CALL_TO_WAR_HAS_VALID_TARGET;必须有一场可以召唤§Y[Recipient.GetTitledFirstName]§!来参加的战争;;;;;;;;;;x
SUZERAIN_RELATIONSHIP;§Y$SUZERAIN$§!是§Y$TRIBUTARY$§!的宗主。;;;;;;;;;;x
MERC_RIVAL_REASON;\n§Y[GetBestName]§!只要和你是仇敌关系就不会替你效命。;;;;;;;;;;x
MERC_FRIEND_REASON;\n§Y[GetBestName]§!在你和[GetPossPronoun]朋友，$CHAR$§!开战的时候是不会替你效命的。;;;;;;;;;;x
NOMAD_UNUSED_MANPOWER_MODIFIER;未用人力;;;;;;;;;;x
CURRENT_POPULATION;当前人口;;;;;;;;;;x
adopt_tribalism_named;作为部落定居在[Root.GetName];;;;;;;;;;x
adopt_republicanism_named;在[Root.GetName]成立商业共和国;;;;;;;;;;x
adopt_feudalism_named;采用封建制并定居在[Root.GetName];;;;;;;;;;x
CHRONICLE_NOMAD_FOUNDED_MERCHANT_REPUBLIC;[From.GetDynName]在[From.GetHerHis]疆域内成立了新的商业共和国，将之前的游牧生活抛诸脑后。;;;;;;;;;;x
nomad_adopt_republicanism;成立商业共和国;;;;;;;;;;x
nomad_adopt_republicanism_named;在[Root.GetName]成立商业共和国;;;;;;;;;;x
nomad_adopt_republicanism_desc;我可以选择不再以游牧的方式生活，并且成立一个商业共和国;;;;;;;;;;x
SET_TITLE_NOMAD_EFFECT;§Y$TITLE$§!变为游牧头衔。\n;;;;;;;;;;x
UNSET_TITLE_NOMAD_EFFECT;§Y$TITLE$§!不再是游牧头衔。\n;;;;;;;;;;x
GLOBAL_MODIFIER_TRADE_ROUTE_WEALTH;对于贸易站的全图贸易路线财富;;;;;;;;;;x
GLOBAL_MODIFIER_TRADE_ROUTE_VALUE;对于贸易站全图贸易路线收入;;;;;;;;;;x
GLOBAL_MODIFIER_TRADEVALUE;贸易站内的全图贸易额;;;;;;;;;;x
HAS_COUNTY_CAPITAL;有省份首府;;;;;;;;;;x
HASNT_COUNTY_CAPITAL;没有省份首府;;;;;;;;;;x
INTER_REALM_LOOTING;内部劫掠;;;;;;;;;;x
INTER_REALM_LOOTING_DESC;这个部队抢过来的黄金会直接加到所有者的金库里，因为他们是在自己的领地里劫掠。;;;;;;;;;;x
nomad_settle_conversion_tooltip;因为你的人口数量，多余的省份可以被转换成[From.Culture.GetName]文化和[From.Religion.GetName]信仰。\n;;;;;;;;;;x
is_not_busy_trigger_tooltip;没有忙于宴会、狩猎、旅行或其他特殊活动\n;;;;;;;;;;x
ISNT_NOMADIC;不是游牧;;;;;;;;;;x
REALM_PROVINCE_STARTS;任意领地省份;;;;;;;;;;x
NOT_REALM_PROVINCE_STARTS;无领地省份;;;;;;;;;;x
EVTDESC6061;今早醒来我感觉好了很多。似乎我的疾病已经过去了。;;;;;;;;;;x
choose_warhorse_nomad;挑选一匹战马;;;;;;;;;;x
choose_warhorse_nomad_desc;一名强壮的[Root.Culture.GetName]统治者要配一匹强壮的战马。我可以从马群里选择一匹私人战马供我使用。如果我要这样做的话，那么我还要花钱去给战马装配相应的马具。;;;;;;;;;;x
nomad_acquires_warhorse_tooltip;开始挑选战马。;;;;;;;;;;x
nomad_warhorse;完美的战马;;;;;;;;;;x
nomad_warhorse_desc;这个人物选择了一匹完美的战马作为[GetHerHis]私人坐骑，这给予[GetHerHim]更多威望。;;;;;;;;;;x
