#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_CM_1181;[From.GetDynName]决定成为她的[From.GetSonDaughter]，[From.GetTitledFirstName]的摄政。你对此似乎无能为力……;;;;;;;;;;x
EVTOPTA_CM_1181;我知道了...;;;;;;;;;;x
EVTOPTB_CM_1181;我不这么认为！;;;;;;;;;;x
EVTDESC_CM_1182;你的母亲[FromFrom.GetFirstName]认为由她代替[From.GetTitledFirstName]成为你的摄政是最好选择。;;;;;;;;;;x
EVTOPTA_CM_1182;我相信我妈妈是最好的。;;;;;;;;;;x
EVTOPTB_CM_1182;哼……到底谁才是[From.PrimaryTitle.GetTier]的主人？;;;;;;;;;;x
EVTDESC_CM_1192;有一个令人不安却又有眉有眼的流言：你的母亲[Root.Mother.GetFirstName]试图勾引你的[From.GetHusbandWife] [From.GetFirstName]，并且两人背着你发生了肉体关系……;;;;;;;;;;x
EVTOPTA_CM_1192;我肯定是子虚乌有的事情。;;;;;;;;;;x
EVTOPTC_CM_1192;事情就是这样。母亲大人应该被送去修道院！;;;;;;;;;;x
EVTOPTB_CM_1192;天哪，我得把[From.GetFirstName]送走。;;;;;;;;;;x
EVTOPTD_CM_1192;他们两个都应该受到惩罚！;;;;;;;;;;x
EVTOPTE_CM_1192;这令人痛苦，但地牢才是奸夫淫妇的归宿。;;;;;;;;;;x
EVTDESC_CM_1132;致我的故主，[Root.GetFirstNameWithNick]，\n\n很遗憾的的告知您，我们已经宣誓效忠法兰克人的真正国王。我对您的宣称极不满意，我已经决定效忠更强大的王者。\n\n为了法兰克帝国之荣耀，\n[From.GetBestName];;;;;;;;;;x
EVTOPTA_CM_1132;这真是不幸……;;;;;;;;;;x
ERA_CHAR_INFO_74441;娑密室伐罗一世在建伽莲尼城后于1042年成为西遮娄其国王并定都于此。他虽然勤政英武却尽他毕生之力与来自朱罗王朝的竞争者为东遮娄其的统治权而相争。由于不能战胜宿敌以及绝症的折磨，娑密室伐罗最终于东伽婆陀罗河投水自尽。;;;;;;;;;;x
EVTDESC_CM_1401;你已不愿继续屈膝于[Root.Liege.GetTitledFirstName]，但[Root.Liege.GetSheHe]非常强大。也许寻求外援才是正确方法——北方的法兰克人日益强大并且他们对[Root.Liege.GetOnlyDynastyName]一族并无好感。你可以向他们许以称臣来换取援军——当然在得到他们的援助后你履行不履行你的诺言就是另一回事了……;;;;;;;;;;x
EVTOPTA_CM_1401;我会派出信使。;;;;;;;;;;x
EVTOPTB_CM_1401;不，这不值得。;;;;;;;;;;x
EVTDESC_CM_1402;一位与众不同的信使从西班牙来到了你的宫廷。这位来自[From.GetTitledNameWithNick]的密使来到你的面前说道：「我的[From.GetLordLady]请求您支援其反抗暴君[From.Liege.GetTitledName]之义举。[From.GetSheHeCap]希望您能出兵支援，作为回报，[From.GetSheHe]将在摆脱[From.Liege.GetOnlyDynastyName]压迫在[From.GetHerHis]背上的枷锁后向您效忠。」;;;;;;;;;;x
EVTOPTA_CM_1402;很好很好，让我们为此签署一份协定吧。;;;;;;;;;;x
EVTOPTB_CM_1402;对不起，我并不想介入西班牙事务。;;;;;;;;;;x
EVTDESC_CM_1403;你的特使从法兰克带来了坏消息。[From.GetTitledName]拒绝支援你反抗[Root.Liege.GetOnlyDynastyName]的斗争。;;;;;;;;;;x
EVTOPTA_CM_1403;这毁了我的希望！;;;;;;;;;;x
EVTDESC_CM_1404;你的特使从法兰克带来了好消息。[From.GetTitledName]接受了你的请求并保证将在你起兵反抗[Root.Liege.GeOnlyDynastyName]时派兵支援。;;;;;;;;;;x
EVTOPTA_CM_1404;是厉兵秣马的时候了，然后……;;;;;;;;;;x
EVTDESC_CM_1405;时机就在今朝！[Root.GetOnlyDynastyName]的军队将冲出营寨消灭[Root.Liege.GetOnlyDynastyName]一族，法兰克的铁蹄将是你的后盾！;;;;;;;;;;x
EVTOPTA_CM_1405;让他们受苦！;;;;;;;;;;x
EVTDESC_CM_1406;我的[Root.GetLordLady]，西班牙那边传来了消息，[From.GetTitledName]对[target_liege.GetOnlyDynastyName]发动了叛乱。是时候履行我们的诺言、出兵援助他们了。;;;;;;;;;;x
EVTOPTA_CM_1406;举旗出兵！;;;;;;;;;;x
EVTOPTB_CM_1406;我已决定，让他们自生自灭吧。;;;;;;;;;;x
EVTDESC_CM_1408;我的[Root.GetLordLady]，我们终于从[Root.Liege.GetOnlyDynastyName]家族的压迫中重新获得了独立。出兵支援我们的法兰克统治者将要求您履行您的效忠诺言。您意下如何？;;;;;;;;;;x
EVTOPTA_CM_1408;我一言九鼎，将履行诺言。;;;;;;;;;;x
EVTOPTB_CM_1408;让法兰克蛮子去见[Root.Religion.GetRandomEvilGodName]吧！;;;;;;;;;;x
EVTDESC_CM_1409;我的[Root.GetLordLady]，尽管您曾经无私援助，帮助[From.GetHerHim]从倭马亚王朝获得了[From.GetHerHis]自由，但毫无信誉的[From.GetTitledName]仍然违背了[From.GetHerHis]当初向您发誓效忠的诺言！;;;;;;;;;;x
EVTOPTA_CM_1409;这群背信弃义的[From.Culture.GetName]！;;;;;;;;;;x
EVTOPTB_CM_1409;叛徒!;;;;;;;;;;x
CALL_ALL_ALLIES;召唤所有盟友加入战争;;;;;;;;;;x
CALL_ALL_NO_WAR;你没有处于战争状态，因此你不能召唤封臣及盟友加入战争;;;;;;;;;;x
CALL_ALL_ALLIES_INFO;§G按住§YCtrl键§G以召唤全部盟友加入战争§!;;;;;;;;;;x
CharlemagneDLC;查理曼;;;;;;;;;;x
EarlyWesternClothingDLC;早期西方服饰包;;;;;;;;;;x
EarlyEasternClothingDLC;早期东方服饰包;;;;;;;;;;x
DynastyShieldsCharlemagneDLC;查理曼王朝盾徽;;;;;;;;;;x
EVTDESC107000;注意！在公元1066年的世界正如您所看到的，被分为许多不同的地域——国家——每一个国家都由其君主或是其他的统治者控制着。王国风云II这个游戏表现了关于这些统治者的个人、家族、关系、阴谋以及权力。是成为一名征服者还是一个温和的家族长者，都取决于玩家您的抉择，但是要记住不论您如何想，其他的角色都会渴求更多的土地与财富。\n\n王国风云II是一个实时战略游戏。关闭这个窗口并通过调节游戏速度开始游戏……;;;;;;;;;;x
EVTDESC107304;为了将您的部队装载上船，请将您的舰队驶入一个陆地省份以令其入港。然后您可以将您的部队开入同一省份，通过点击军队上船键使得部队与舰队合并。你也可以让你在临海省份的军队直接移动到在邻近该省份洋面上的舰队上的形式使得部队登船。请注意，舰队越大，能装载的部队越多。;;;;;;;;;;x
EVTDESC107306;当您的部队停留在敌人控制的领地的时候，他们将会围攻敌人的地产。您需要占领该省份内所有的地产以完全占据该地区。围城战需要消耗时间，同时围城部队人数必须多于守军。围攻部队越多，攻陷的时间越快。当地堡垒的等级也会影响到围城时间的长短。如果你想了解围城的进度，请选择你的部队或者点击正在围攻的省份。;;;;;;;;;;x
CHRONICLE_GRAND_TOURNAMENT;[From.GetTitledFirstName]举办了一场盛大的比武，邀请了国内所有的大领主和骑士前往参加。;;;;;;;;;;x
CHRONICLE_FURUSIYYA;[From.GetTitledFirstName]举办了一场骑术大会，邀请了国内所有的勇士们前往比试武艺。;;;;;;;;;;x
EVTDESC_108000;你的[Root.GetChancellorName]，[Root.job_treasurer.GetTitledFirstName]，建议你清理掉你新取得的头衔并将其分封给新老封臣以减轻你的统治负担。;;;;;;;;;;x
EVTDESC_108001;你的[Root.GetTreasurerName]，[Root.job_treasurer.GetTitledFirstName]，建议你清理掉你新取得的头衔并将其分封给新老封臣以减轻你的统治负担。;;;;;;;;;;x
EVTDESC_108002;你的[Root.GetLordSpiritualName]，[Root.job_treasurer.GetTitledFirstName]，建议你清理掉你新取得的头衔并将其分封给新老封臣以减轻你的统治负担。;;;;;;;;;;x
increase_plot_power;间谍总管可以提升阴谋力量;;;;;;;;;;x
EVTOPTB75003;让间谍总管[Root.job_spymaster.GetTitledFirstName]参与到阴谋中！;;;;;;;;;;x
increase_assassinate_chance;间谍总管提升阴谋力量;;;;;;;;;;x
MODIFIER_PLOT_POWER;提升阴谋力量;;;;;;;;;;x
ca_culture_moors_1;摩尔骑兵营;;;;;;;;;;x
ca_culture_moors_1_desc;这里是征召训练精英摩尔骑兵的地方。摩尔人拥有悠久的骑兵训练历史，这些骑兵是世界上最棒的骑兵，他们装备着长矛、剑、以及弓箭、这使得他们具备了极高的战略灵活性。;;;;;;;;;;x
RETTYPE_CUL_ANDALUSIAN;安达卢西亚骑兵;;;;;;;;;;x
RETTYPE_CUL_BERBER;柏柏尔骑兵;;;;;;;;;;x
INTERACTION_REQUIRES_ACTOR_IS_INDEPENDENT;§Y[Actor.GetTitledFirstName]§!是独立的;;;;;;;;;;x
vice_royalty_baron_female;女留守;;;;;;;;;;x
vice_royalty_count_female;女总管;;;;;;;;;;x
vice_royalty_duke_female;女总兵;;;;;;;;;;x
vice_royalty_king_female;女总督;;;;;;;;;;x
vice_royalty_emperor_female;女大都督;;;;;;;;;;x
ERA_CHAR_INFO_1316;海因里希是神圣罗马帝国皇帝海因里希三世之子，与他父亲一样，他在幼年时期就即位为日耳曼国王了。在他12岁时，宫廷里爆发了针对他母亲的政变，摄政权为科隆大主教所夺。在政变中，为了试图逃脱科隆大主教的绑架，海因里希差点溺死。当他成年后，海因里希为了平衡庞大帝国内的各个利益集团而耗费了大量的精力。他同叛乱的领主和斯拉夫异教徒之间爆发了多场战争。海因里希还同教宗格里高利七世之间就主教叙任权问题发生了激烈的争执，这直接导致了他被教会绝罚。面对着帝国内即将爆发的叛乱，海因里希被迫耻辱地在卡诺莎城堡外的风雪中跪了三天三夜以乞求教宗的赦免。;;;;;;;;;;x
administration;行政体制;;;;;;;;;;x
administration_desc;一个帝国既可以采用封建体制也可以采用罗马式行政体制。罗马式行政体制并较难建成，并且需要多次改革才能达到。;;;;;;;;;;x
feudal_administration;封建体制;;;;;;;;;;x
feudal_administration_option;封建;;;;;;;;;;x
feudal_administration_desc;封建社会是一个封建领主为主要构成的等级社会，其中的每一个成员都对直接领导的上级领主许以效忠并直接指挥着下级领主。这是中世纪时期最普遍的社会形态，在这种社会形态中，领主的统治很大程度上是建立在众多封臣对[Player.GetHerHis]忠诚之上。;;;;;;;;;;x
imperial_administration;帝国体制;;;;;;;;;;x
imperial_administration_option;帝国;;;;;;;;;;x
imperial_administration_desc;这种政治体制类似于罗马帝国时期的体制，由不同等级的官吏体系以皇帝的名义对国家日常事务进行处理，这种体制通过削弱地方封臣的权力来使得政权稳固。;;;;;;;;;;x
vice_royalty_duke_byzantine;将军;;;;;;;;;;x
vice_royalty_king_byzantine;总督;;;;;;;;;;x
vice_royalty_emperor_byzantine;大都督;;;;;;;;;;x
vice_royalty_duchy_of_byzantine;军镇;;;;;;;;;;x
vice_royalty_kingdom_of_byzantine;行省;;;;;;;;;;x
vice_royalty_empire_of_byzantine;管区;;;;;;;;;;x
