#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
CAN_ONLY_JOIN_X_FACTIONS;§R只能够加入 §Y$NUM$§! 派系!§!;;;;;;;;;;x
INTERACTION_REQUIRES_NO_ACTOR_TEMPORARY_TITLE;§Y[Actor.GetTitledFirstName]§! 当前不得持有临时头衔;;;;;;;;;;x
INTERACTION_REQUIRES_NO_RECIPIENT_TEMPORARY_TITLE;§Y[Recipient.GetTitledFirstName]§! 当前不得持有临时头衔;;;;;;;;;;x
REBEL_TITLE;[Recipient.PrimaryTitle.GetAdjective] 叛军;;;;;;;;;;x
opinion_rebel_leader;叛军首领;;;;;;;;;;x
opinion_fellow_rebel;叛军成员;;;;;;;;;;x
CHECKBOX_COMPRESSED_SAVEGAMES;压缩游戏数据;;;;;;;;;;x
EVTDESC75041;[Root.GetLordSpiritualName] [From.GetTitledFirstName] 说:'主君! 宫廷里有异教徒.'\n'我要求你将他绑上火刑柱!';;;;;;;;;;x
EVTDESC75042;[Root.GetLordSpiritualName] [From.GetTitledFirstName] 说:'主君! 宫廷里有异教徒.'\n'我要求你将他驱逐出去!';;;;;;;;;;x
EVTDESC75051;[Root.GetLordSpiritualName] [From.GetTitledFirstName] 悄悄告诉我:'主君! 宫廷里有异端.'\n'我认为你最好将他处以火刑, 以儆效尤!';;;;;;;;;;x
TITLE_HAS_NO_HOLDER;不可剥夺无主头衔.;;;;;;;;;;x
LOADING_TIP_54;穆斯林可以去麦加朝圣, 以摆脱腐化特质.;;;;;;;;;;x
TITLE_CANNOT_USURP_PRIMARY_OFF_OTHER_REL;§R当异教角色仍拥有头衔法理下领地时无法篡夺.§!;;;;;;;;;;x
age_child;幼年;;;;;;;;;;x
age_teen;少年;;;;;;;;;;x
age_young;青年;;;;;;;;;;x
age_adult;成年;;;;;;;;;;x
age_old;老年;;;;;;;;;;x
age_very_old;暮年;;;;;;;;;;x
WRONG_OCEAN;可经海路抵达;;;;;;;;;;x
indian_subjugation_desc;印度宗教领主可以以 即§Y500§!善业为代价向同文化组领主发动征服战争.;;;;;;;;;;x
jungle;丛林;;;;;;;;;;x
hindu;印度教;;;;;;;;;;x
hindu_DESC;印度教不是一个单一的宗教，作为记录在吠陀经中古印度多神教的继任者。与耆那教和佛教相对和平的共存千年 - 印度教许多不同教派的存在已经使印度教对所有印度宗教信仰异常的宽容和多元化。尽管如此，它是三个宗教中最好战的。;;;;;;;;;;x
buddhist;佛教;;;;;;;;;;x
jain;耆那教;;;;;;;;;;x
nubian;努比亚人;;;;;;;;;;x
GOD_SHIVA;湿婆;;;;;;;;;;x
GOD_THE_SUPREME;黑天;;;;;;;;;;x
THE_VINAYAKAS;众伽那;;;;;;;;;;x
THE_MAHABHARATA;摩诃婆罗多;;;;;;;;;;x
PUJARI;法主;;;;;;;;;;x
GOD_THE_BUDDHA;佛陀;;;;;;;;;;x
GOD_THE_ARHAT;阿罗汉;;;;;;;;;;x
GOD_THE_PERFECTED_ONES;众应供;;;;;;;;;;x
MARA;魔障;;;;;;;;;;x
THE_BUDDHACAVANA;佛说;;;;;;;;;;x
BHIKKHU;比丘;;;;;;;;;;x
GOD_THE_TIRTHANKARAS;众祖师;;;;;;;;;;x
GOD_RISHABH;勒舍波提婆;;;;;;;;;;x
GOD_AJINATH;阿耆达那陀;;;;;;;;;;x
GOD_SAMBHAVANATH;桑波伐那陀;;;;;;;;;;x
THE_PUNISHERS;那落伽;;;;;;;;;;x
NIRGRANTHA;尼犍子;;;;;;;;;;x
brahmin;婆罗门;;;;;;;;;;x
kshatriya;刹帝利;;;;;;;;;;x
vaishya;吠舍;;;;;;;;;;x
shaivist_hindu;湿婆派;;;;;;;;;;x
shaivist_hindu_desc;此人信奉印度教的湿婆派.;;;;;;;;;;x
vaishnavist_hindu;毗湿奴派;;;;;;;;;;x
