#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
set_government_type;政体改变为§Y$GOVERNMENT$§!\n;;;;;;;;;;x
feudal_government;封建制;;;;;;;;;;x
republic_government;共和制;;;;;;;;;;x
merchant_republic_government;商业共和制;;;;;;;;;;x
theocracy_government;神权制;;;;;;;;;;x
muslim_government;伊克塔制;;;;;;;;;;x
tribal_government;部落制;;;;;;;;;;x
RETCAP_FROM_GOVERNMENT;由于政体：$AMOUNT$\n;;;;;;;;;;x
GOVERNMENT_CANNOT_CREATE_KINGDOMS;神权国、骑士团和雇佣兵团无法成立王国！;;;;;;;;;;x
GOVERNMENT_CANNOT_USURP_KINGDOMS_AND_EMPIRES;商业共和国和贵人无法篡夺王国或者帝国头衔;;;;;;;;;;x
GAME_STATE_WAS_CORRUPTED;游戏状态已损坏。请重启游戏。;;;;;;;;;;x
TRIBAL_TAX;部落税;;;;;;;;;;x
GOVERNMENT_CANT_BUILD_HOLDINGS;§R$GOVERNMENT$统治者不能建造新的地产§!;;;;;;;;;;x
GOVERNMENT_NO_LIEGE_LEVY;独立的部落或游牧领主不会从他们的附属部落那得到征召兵;;;;;;;;;;x
PLAYERS_IN_UNIT;玩家角色在此部队;;;;;;;;;;x
PLAYERS_IN_ATTACKERS;正在进攻中的玩家角色;;;;;;;;;;x
YOU_IN_ATTACKERS;你是这场战役的一个进攻者;;;;;;;;;;x
PLAYERS_IN_DEFENDERS;正在防守中的玩家角色;;;;;;;;;;x
YOU_IN_DEFENDERS;你是这场战役的一个防御者;;;;;;;;;;x
destroy_title_interaction_LONG_DESC;销毁该头衔;;;;;;;;;;x
usurp_title_interaction_TITLE;篡夺头衔;;;;;;;;;;x
usurp_title_interaction_LONG_DESC;篡夺该头衔;;;;;;;;;;x
create_title_interaction_LONG_DESC;创设该头衔;;;;;;;;;;x
make_primary_title_interaction_LONG_DESC;设此头衔为你的主头衔。;;;;;;;;;;x
make_capital_settlement_interaction_TITLE;迁都;;;;;;;;;;x
make_capital_settlement_interaction_DESC;我能设此地为首都;;;;;;;;;;x
make_capital_settlement_interaction_LONG_DESC;设此地产为你的首都;;;;;;;;;;x
WILL_CANCEL_OLD_PLOT;你同一时间只能激活一个密谋。选择一个新的密谋将会取消你现在的密谋。;;;;;;;;;;x
WILL_CANCEL_OLD_AMBITION;你同一时间只能激活一个野心。选择一个新的野心将会取消你现在的野心。;;;;;;;;;;x
WILL_CANCEL_OLD_FOCUS;你同一时间只能激活一个生活重心。选择一个新的重心将会取消你现在的重心。;;;;;;;;;;x
alert_available_targetted_decision_instant;§Y特殊角色行为可用§!;;;;;;;;;;x
alert_available_targetted_decision_delayed;下列特殊角色行为可用：\n$LIST$;;;;;;;;;;x
alert_available_title_decision_instant;§Y特殊头衔行为可用§!;;;;;;;;;;x
alert_available_title_decision_delayed;下述特殊头衔行为可用：\n$LIST$;;;;;;;;;;x
alert_available_settlement_decision_instant;§Y特殊地产行为可用§!;;;;;;;;;;x
alert_available_settlement_decision_delayed;下述特殊地产行为可用：\n$LIST$;;;;;;;;;;x
FLANK_DAMAGE_FINAL;最终伤害值：§Y$DAMAGE$§!伤害 (£1£)，§Y$MORALE_DAMAGE$§!士气伤害 (£2£);;;;;;;;;;x
TACTICAL_DISADVANTAGE;面对§Y$TACTIC$§!，受到惩罚：$PERC$;;;;;;;;;;x
TOTAL_DEFENCE;防御合计：§Y$DEF$§!;;;;;;;;;;x
COMBATVIEW_TOTALTROOPS;剩余总兵力\n§G点击显示侧翼的组成§!;;;;;;;;;;x
COMBATVALUES;$NAME$\n伤害 (£1£)：§Y$DAMAGE$§!\n士气伤害 (£2£)§Y$MORALEDMG$§!\n防御 (£3£)：§Y$DEFENCE$§!;;;;;;;;;;x
COMBATVALUES_SUBUNIT;单兵伤害：§Y$DAMAGE$§!\n单兵防御：§Y$DEFENCE$§!\n\n总伤害：§Y$TOTAL_DAMAGE$§!\n总防御：§Y$TOTAL_DEFENCE$§!;;;;;;;;;;x
COMBATVIEW_FLANK_MORALE;该侧翼平均士气：$MORALE$(§Y+$DELTA$§!/周)\n总士气：§Y$TOTAL_MORALE$§!;;;;;;;;;;x
COMBATVIEW_MORALE;平均士气：§Y$MORALE$§!(§Y+$DELTA$§!/周)\n总士气：§Y$TOTAL_MORALE$§!;;;;;;;;;;x
FLANK_DESIGNER_SHOW_VALUES;显示数值;;;;;;;;;;x
FLANK_DESIGNER_SHOW_TROOPS;显示部队;;;;;;;;;;x
convert_tribal_to_city;升级为城市;;;;;;;;;;x
convert_tribal_to_city_named;升级[Root.GetName]为一个城市;;;;;;;;;;x
convert_tribal_to_castle;升级为城堡;;;;;;;;;;x
convert_tribal_to_castle_named;将[Root.GetName]升级为一个城堡;;;;;;;;;;x
