#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
temple_baron_jewish;拉比;;;;;;;;;;;;x
temple_baron_samaritan;拉比;;;;;;;;;;;;x
temple_baron_karaite;拉比;;;;;;;;;;;;x
temple_baron_slavic_pagan;萨满;;;;;;;;;;;;x
temple_baron_slavic_pagan_reformed;萨满;;;;;;;;;;;;x
temple_baron_baltic_pagan;萨满;;;;;;;;;;;;x
temple_baron_baltic_pagan_reformed;萨满;;;;;;;;;;;;x
temple_baron_aztec;萨满;;;;;;;;;;;;x
temple_baron_aztec_reformed;萨满;;;;;;;;;;;;x
temple_baron_mazdaki;瓦赫兰;;;;;;;;;;;;x
temple_baron_manichean;瓦赫兰;;;;;;;;;;;;x
coa_plain_pagan;无花纹;;;;;;;;;;;;x
coa_plain_indian;无花纹;;;;;;;;;;;;x
