### ParaTranz ###
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
RESTART;重启;;;;;;;;;;;;x
TIME_REMAINING;剩余时间;;;;;;;;;;;;x
TIME_LEFT_DAYS;$NUM_DAYS$ 天;;;;;;;;;;;;x
REQUIRES;需求;;;;;;;;;;;;x
HIGHLIGHTED_RULER_SAVE_TOOLTIP;这个存档创建时使用的是特色统治者。;;;;;;;;;;;;x
HIGHLIGHTED_RULER_TITLE;特色统治者;;;;;;;;;;;;x
HIGHLIGHTED_RULER_TITLE_TOOLTIP;特色统治者是在一段时间内特别挑选供你游玩的角色;;;;;;;;;;;;x
HIGHLIGHTED_RULER_EVENT_EXPIRED;事件已过期！;;;;;;;;;;;;x
crown_unicorn_helmet;独角兽资质;;;;;;;;;;;;x
crown_unicorn_helmet_desc;一件神奇的装束，能赋予穿戴者古代独角兽的神秘力量。;;;;;;;;;;;;x
EVTOPTDHF23200;双子神中的一位或者神使可以居住于此。;;;;;;;;;;;;x
EVTOPTCHF23200_TT;将§Y[scoped_temple_barony.GetName]§!神庙献予一位繁荣之神：§Y[GetHestiaVestaName]§!，§Y[GetDemetraCeresName]§!或§Y[GetAphroditeVenusName]§!。;;;;;;;;;;;;x
EVTOPTDHF23200_TT;将§Y[scoped_temple_barony.GetName]§!神庙献予勒托之子：§Y阿波罗§!或§Y[GetArtemisDianaName]§!，或者神使§Y[GetHermesMercuryName]§!。;;;;;;;;;;;;x
EVTDESCHF23203;几位希腊神明被与土地、繁荣联系在一起。[GetDemetraCeresName]负责丰收，[GetAphroditeVenusName]负责生育，而[GetHestiaVestaName]负责健康与家庭，是最受欢迎的罗马诸神之一。;;;;;;;;;;;;x
EVTDESCHF23204;阿波罗在希腊神话中享有崇高的声望，被认为是代表理性、艺术与医药的神明。他的双胞胎姐妹[GetArtemisDianaName]则与之相反，行事谦逊低调，有着更隐秘的追随者，代表黑夜与自然。然后是神使[GetHermesMercuryName]，代表道路、贸易，有时也是欺骗与盗窃之神。[GetPrincelyElectorsList];;;;;;;;;;;;x
succ_hre_elective_desc;皇帝，连同七位选帝侯可以从他们自己、自己的合法子女、兄弟姐妹以及帝国的主要法理诸侯中提名一位继承人，这名继承人需要与现任皇帝有共同的信仰。如果历史上的选帝侯头衔持有者为异教徒或不存在，另一名法理上的封臣将取而代之。如果帝国拥有§Y教宗神职叙任制§!或主流信仰有§Y「教条」§!性质，采邑主教将会在选举中有更大权重。[GetPrincelyElectorsList];;;;;;;;;;;;x
string_princely_elective_elector_list_desc;[e_hre.GetName]的§Y历史选帝侯头衔§!分别为[hre_title_1_per.GetName]伯爵、[hre_title_2_per.GetName]伯爵、[hre_title_3_per.GetName]伯爵、[hre_title_4_per.GetName]公爵、[hre_title_5_per.GetName]公爵、[hre_title_6_per.GetName]公爵以及[hre_title_7_per.GetName]公爵。;;;;;;;;;;;;x
GOD_TYPHON;提丰;;;;;;;;;;;;x
GOD_DELFINE;德尔芬;;;;;;;;;;;;x
tooltip_feudal_elector_vote_commander_martial;[From.GetFirstName]是一名才华横溢的§Y将军§!;;;;;;;;;;;;x
tooltip_feudal_elector_vote_councilor_diplomacy;[From.GetFirstName]是一名优秀的演说家;;;;;;;;;;;;x
tooltip_feudal_elector_vote_councilor_intrigue;[From.GetFirstName]是一名拥有高§Y密谋§!的狡猾的政治家;;;;;;;;;;;;x
count_hellenic_pagan;伯爵;;;;;;;;;;;;x
count_hellenic_pagan_reformed;伯爵;;;;;;;;;;;;x
count_female_hellenic_pagan;女伯爵;;;;;;;;;;;;x
count_female_hellenic_pagan_reformed;女伯爵;;;;;;;;;;;;x
baron_hellenic_pagan;司令官;;;;;;;;;;;;x
baron_hellenic_pagan_reformed;司令官;;;;;;;;;;;;x
baron_female_hellenic_pagan;女司令官;;;;;;;;;;;;x
baron_female_hellenic_pagan_reformed;女司令官;;;;;;;;;;;;x
barony_of_roman;要塞;;;;;;;;;;;;x
italian_opinion;意大利文化好感;;;;;;;;;;;;x
BLOODLINE_EASIER_VOWS_TOOLTIP;[From.GetFirstName]与[Root.GetFirstName]都是亲戚，都属于§Y教廷§!支持的§Y血脉§!;;;;;;;;;;;;x
EVTTITLEHF24251;教会保卫者;;;;;;;;;;;;x
EVTDESCAHF24251;既然是圣座将世俗权力授予了罗马人的皇帝，那么圣座自然可以将其收回。\n[defeated_emperor.GetTitledFirstName]败坏了[defeated_emperor.GetHerHis]神圣职责的尊严，让[defeated_emperor.GetHerselfHimself]受到了我主的正义报应。我作为祂神圣愤怒的谦卑工具带领军队对抗这个异端，而[defeated_emperor.GetHerHis]惨败迫使[defeated_emperor.GetSheHe]承认我为帝国的意大利宗座代牧，放弃[defeated_emperor.GetHerHis]对整个半岛事实上的宣称权。\n\n为了奖励我对教会的贡献，[scoped_pope.GetTitledFirstName]愿意永久承认我的家族为圣座的守护者。;;;;;;;;;;;;x
EVTDESCBHF24251;既然是圣座将世俗权力授予了罗马人的皇帝，那么圣座自然可以将其收回。\n[defeated_emperor.GetTitledFirstName]败坏了[defeated_emperor.GetHerHis]神圣职责的尊严，让[defeated_emperor.GetHerselfHimself]受到了我主的正义报应。我作为祂神圣愤怒的谦卑工具带领军队对抗这个异端，制止了[defeated_emperor.GetHerHis]渎神暴行。\n\n为了奖励我对教会的贡献，[scoped_pope.GetTitledFirstName]愿意永久承认我的家族为圣座的守护者。;;;;;;;;;;;;x
EVTOPTAHF24251;谨遵圣座意旨。;;;;;;;;;;;;x
EVTOPTBHF24251;这是主的胜利，我不能受此殊荣。;;;;;;;;;;;;x
EVTTITLEHF24252;帝国灾星;;;;;;;;;;;;x
EVTDESCAHF24253;由于意大利小领主的顽固抵抗，我与圣座的冲突有了耻辱的结果。\n\n[From.GetTitledFirstName]的军队一次又一次击败了我自己的部队，迫使我不仅要承认教权高于世俗权力，还要将[From.GetFirstName]任命为帝国的意大利宗座代牧，放弃我对整个半岛事实上的正当宣称权。\n\n凭借这次胜利，[scoped_pope.GetTitledFirstName]可能会重申梵蒂冈对未来几代帝国的影响力。;;;;;;;;;;;;x
