### ParaTranz ###
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
NOT_INTERESTED_IN_ANY_SOCIETY_TRIGGER;目前对社团不感兴趣;;;;;;;;;;;;x
INTERESTED_IN_ANY_SOCIETY_TRIGGER;目前对社团感兴趣;;;;;;;;;;;;x
reprimanded_merchants;被训斥的商人;;;;;;;;;;;;x
reprimanded_merchants_desc;这个领地的商人因为做生意不诚信而失去特权，所以感到沮丧。;;;;;;;;;;;;x
dealing_with_dishonest_traders;处置不法商人;;;;;;;;;;;;x
dealing_with_dishonest_traders_desc;这个角色正忙于寻找和劝告商人遵守更严格的行为守则。;;;;;;;;;;;;x
defending_vassal_rights;保护封臣权利;;;;;;;;;;;;x
defending_vassal_rights_desc;这个角色因为保护封臣不受其他人的干涉而出名。;;;;;;;;;;;;x
EVTDESC_JD_30002;[Root.GetGovernorLetterGreeting]。[Root.GetChineseLetterBlessing]。\n\n天命[From.Offmap.Ruler.GetShortChineseEmperorName]近日听闻，来自你领土上的商人与天朝商人交易时有欺诈与不守信用的行为。我们相信你会立即制止这一行为。;;;;;;;;;;;;x
EVTOPTA_JD_30002;我们需要限制主要贸易行会的特权。;;;;;;;;;;;;x
EVTOPTB_JD_30002;我会派[target_marshal.GetFirstName]查办那些惹麻烦的家伙。;;;;;;;;;;;;x
EVTOPTC_JD_30002;无论我们的商人如何进行贸易都与王权无关。;;;;;;;;;;;;x
EVTOPTB_JD_30003;我需要确保自己在[From.GetFirstName]风评良好。;;;;;;;;;;;;x
EVTDESC_JD_30004;你的封臣，[From.GetTitledFirstName]，对你在[From.GetHerHis]城市里侵犯商人权利的行为感到不满。[From.GetSheHeCap]现在已公开宣称此举是在[From.GetHerHis]辖区内滥用权力。;;;;;;;;;;;;x
EVTOPTA_JD_30004;[From.GetHerHisCap]商人已在排队等候！;;;;;;;;;;;;x
OFFMAP_CHANGE_CURRENCY_GAIN;得到$OFFMAP|Y$的 $VALUE|G$ $CURRENCY|Y$;;;;;;;;;;;;x
OFFMAP_CHANGE_CURRENCY_LOSE;失去$OFFMAP|Y$的 $VALUE|R$ $CURRENCY|Y$;;;;;;;;;;;;x
