#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
HOLDINGS_DEC_LOSS;地产： ;;;;;;;;;;x
TOTAL_DEC_DELTA;总体腐化度：;;;;;;;;;;x
HAS_A_JOB_DEC;接受一个任务：;;;;;;;;;;x
ON_JOB_DEC;正在执行任务中：;;;;;;;;;;x
CHAR_STATUS_PILGRIM;§Y$NAME$§!正在进行朝圣;;;;;;;;;;x
EVTDESC1070;当我听说哈菲兹可以准确背诵古兰经里任意一段内容时，我被这个人的虔诚所震惊。铭记古兰经全部的114章内容，是只有最狂热的穆斯林才能做到的壮举！;;;;;;;;;;x
EVTOPTA1070;愿安拉听我所言，我会记住整部古兰经！;;;;;;;;;;x
EVTOPTB1070;太了不起了！不过这会是一件苦差事……;;;;;;;;;;x
aspiring_hafiz;哈菲兹立志传：将古兰经铭记于心;;;;;;;;;;x
EVTDESC1071;面对伊玛目时，我倍感紧张，等待着他任意挑出古兰经中的一段，然后我必须准确背诵出来。他选了一段：\n\n正在阅读古兰经……;;;;;;;;;;x
EVTOPTA1071;……静下心来，认真聆听，这样你方可得到宽恕;;;;;;;;;;x
aspiring_faqih;研究伊斯兰律法的学生;;;;;;;;;;x
EVTDESC5080;有人问我是否愿意和[Root.Location.GetName]的法基赫一起学习，以便让我以后能够成为伊斯兰世界最伟大的法学家之一。;;;;;;;;;;x
EVTOPTA5080;这是一个我不敢拒绝的机会;;;;;;;;;;x
EVTOPTB5080;听起来真是一项异常繁重的任务……不了, 多谢;;;;;;;;;;x
EVTDESC5081;对于费格赫一年的研究已经让我可怜的脑袋厌倦不堪。费格赫其余的部分也在他们无情的要求之中，我将需要学习古兰经、圣训、公议以及伊斯兰法来准备我的最终测试，之后我便可以称自己为「法基赫」。;;;;;;;;;;x
EVTOPTA5081;我不能就此放弃，离成为一名法基赫只有一步之遥……;;;;;;;;;;x
EVTOPTB5081;我放弃，这不是我想要的生活……;;;;;;;;;;x
EVTDESC5082;我终于成为一个伊斯兰法学专家！关于古兰经、圣训、公议以及伊斯兰法的学习，让我成为了一名法基赫，接下来我将要用这些知识使自己成为更优秀的[Root.GetTitle]，并更好的统治我的人民。;;;;;;;;;;x
EVTOPTA5082;我对自己能成为一名法基赫而感到自豪！;;;;;;;;;;x
EVTOPTB5082;我要用我的学识而不是我的头衔;;;;;;;;;;x
REALM_SIZE_MULTIPLIER_DEC;领地大小乘数：;;;;;;;;;;x
DEMESNE_FRACTION_DESC;家族首领直辖加成：;;;;;;;;;;x
DEC_GAIN;收益：;;;;;;;;;;x
DEC_GAINREDUCTION;收益降低：;;;;;;;;;;x
DEC_MEMBER_CONTR;每月降低的收益：;;;;;;;;;;x
EVTNAME20043;[Root.Liege.GetLordSpiritualName]已被暴民所蹂躏;;;;;;;;;;x
EVTNAME20048;[Root.Liege.GetLordSpiritualName]私吞善款;;;;;;;;;;x
EVTNAME902;异教徒攻击[Root.Liege.GetLordSpiritualName];;;;;;;;;;x
EVTOPTA8300;上帝所愿！;;;;;;;;;;x
EVTOPTA8301;赞美安拉！;;;;;;;;;;x
EVTDESC8300;我们的军队正蓄势待发，为了[Root.Location.Kingdom.GetFullBaseName]而参加[Root.Religion.GetCrusadeName]。;;;;;;;;;;x
ca_culture_west_african_1;小型兵营;;;;;;;;;;x
ca_culture_west_african_2;兵营;;;;;;;;;;x
ca_culture_west_african_3;大型兵营;;;;;;;;;;x
ca_culture_west_african_4;巨型兵营;;;;;;;;;;x
CB_NAME_INVASION;入侵[Title.GetBaseName];;;;;;;;;;x
WAR_NAME_INVASION;$ORDER$$FIRST_ADJ$入侵$OTHER_TITLE$;;;;;;;;;;x
WAR_NAME_DEC_INVASION;$FIRST_ADJ$入侵$SECOND$;;;;;;;;;;x
GAIN_SETTLEMENT_UNDER_TITLE_EFFECT;占有$REGION$境内$GIVER$所拥有的领地;;;;;;;;;;x
