### ParaTranz ###
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
IMMORTAL_AGE_TRIGGER;永生年龄$COMPARISON$ $VALUE|Y$;;;;;;;;;;;;x
PRACTICAL_AGE_TRIGGER;实际年龄$COMPARISON$ $VALUE|Y$;;;;;;;;;;;;x
INCREASE_CAMPAIGN_FUND_DESC;点击一次增加10的竞选资金。按住SHIFT点击则增加100。按住CTRL点击则增加足以击败最强候选人的资金，如果你的候选人是最强候选人则增加100。;;;;;;;;;;;;x
DECREASE_CAMPAIGN_FUND_DESC;点击一次减少10的竞选资金。按住SHIFT点击则减少100。按住CTRL点击则完全移除资金。;;;;;;;;;;;;x
HAVE_READ_PP;我已阅读并知晓隐私协议;;;;;;;;;;;;x
NOT_READ_TOS_ERROR;§R你必须阅读并接受使用条款以创建账号§!;;;;;;;;;;;;x
NOT_READ_PP_ERROR;§R创建账号前必须阅读隐私协议§!;;;;;;;;;;;;x
REJECT;拒绝;;;;;;;;;;;;x
CONFIRM;确认;;;;;;;;;;;;x
TRIBUTARY_BREAKS_ON_REALM_CHANGE;* 当任一方被并入他人领地时，朝贡关系可能破裂。;;;;;;;;;;;;x
OL_COURT_INTERFACE_LABEL;§Y内阁§!;;;;;;;;;;;;x
INTERACTION_REQUIRES_COUNCIL_APPROVAL;需要你的摄政批准;;;;;;;;;;;;x
EVTDESC20130;我注意到[From.Host.PrimaryTitle.GetName]的[From.GetJobTitle]，[From.GetTitledName]已通过贿赂与威胁在我的领地内打通了[From.GetHerHis]门路以图获得足够的人数来认可对我的头衔的宣称权，这是[From.GetSheHe]为[From.GetHerHis]领主[From.Liege.GetTitledName]所伪造的。;;;;;;;;;;;;x
DEATH_DATE_MISSING;消失：于$DATE|Y$，年龄$AGE|Y$;;;;;;;;;;;;x
EVTOPTA61212_TT;成为[Root.PrimaryTitle.GetName]的新§Y摄政§!。;;;;;;;;;;;;x
EVTOPTA61212_B_TT;被扔进黑牢。;;;;;;;;;;;;x
tr_enclave_1_desc;来自这片区域内各个地方的商人建立了一座小商栈以进行贸易。;;;;;;;;;;;;x
tooltip_west_francia_to_france;[k_france.GetName]更名为法兰西。;;;;;;;;;;;;x
tooltip_east_francia_to_germany;[k_germany.GetName]更名为德意志。;;;;;;;;;;;;x
EVTOPTB_RIP_4101_TT;你的家庭近亲或许会跟随你改宗。;;;;;;;;;;;;x
opinion_hermetic_apprentice;我的老师;;;;;;;;;;;;x
EVTDESC_MNM_9890;终于，[relic_hunter.GetTitledFirstName]完成[relic_hunter.GetHerHis]找寻强力宝物的任务回到家乡。手持一件古老的木箱，你的[relic_hunter.GetJobTitle]出现在你面前，鞠躬将其献上。「我的[Root.GetLordLady]，我找遍辽远之地，为你寻获约柜的本体！」\n\n这件令人好奇的箱子上装饰着黄金铸就的天使军队和远古的象形文字。\n\n根据传说，其内安放着记述十诫的原初石板，由雅威于西奈山上赐予梅瑟。\n\n[relic_hunter.GetFirstName]在你面前耐心地等待，似乎盼望着你发话。;;;;;;;;;;;;x
EVTTITLE_MNM_9890;约柜;;;;;;;;;;;;x
MODIFIER_TRIBAL_LEVY_SIZE;部落征召兵规模;;;;;;;;;;;;x
EVTDESC_JD_20005_B;欢迎宴会结束，[From.GetDynName][From.GetJobTitle]与我退避至私密处继续谈话，在[Root.Capital.Capital.GetHolding]的高墙后赏月。突然，数道亮光划过天空，[From.GetJobTitle]的面容变得苍白。「恶兆，」[From.GetSheHe]嘟囔道，匆匆离开。;;;;;;;;;;;;x
EVTDESC_JD_20012_B;我与宾客[From.GetDynName][From.GetJobTitle]在园林中散步，我评论了几句艳阳天。思虑之后，[From.GetDynName]热切地应和我。看起来[From.GetSheHe]认为我的寒暄是暗喻天命[From.Offmap.Ruler.GetTitle]的开明本性！;;;;;;;;;;;;x
EVTOPTC_MNM_9103_TT_KING;订购较便宜的一套御宝。;;;;;;;;;;;;x
EVTOPTC_MNM_9103_KING;适度的工艺对我就足够了。;;;;;;;;;;;;x
