#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
RD_APPEARANCE;外貌;;;;;;;;;;x
RD_COAT_OF_ARMS;盾徽;;;;;;;;;;x
RD_ATTRIBUTES;属性;;;;;;;;;;x
RD_ETHNICITY;种族;;;;;;;;;;x
RD_EYES;眼睛;;;;;;;;;;x
RD_NOSE;鼻子;;;;;;;;;;x
RD_MOUTH;嘴巴;;;;;;;;;;x
RD_CHIN;下巴;;;;;;;;;;x
RD_NECK;颈部;;;;;;;;;;x
RD_CHEEKS;脸颊;;;;;;;;;;x
RD_EARS;耳朵;;;;;;;;;;x
RD_EYE_COLOR;瞳色;;;;;;;;;;x
RD_HAIRSTYLE;发型;;;;;;;;;;x
RD_HAIR_COLOR;发色;;;;;;;;;;x
RD_BEARD;胡须;;;;;;;;;;x
RD_VISUALIZE;肖像;;;;;;;;;;x
RD_CLOTHES;服饰;;;;;;;;;;x
RD_HEADGEAR;头饰;;;;;;;;;;x
RD_AGE;年龄;;;;;;;;;;x
RD_BACKGROUND;背景;;;;;;;;;;x
RD_CANCEL;取消;;;;;;;;;;x
RD_NEXT;下一步;;;;;;;;;;x
RD_LAYOUT;样式;;;;;;;;;;x
RD_SLOT_1;栏位1;;;;;;;;;;x
RD_SLOT_2;栏位2;;;;;;;;;;x
RD_SLOT_3;栏位3;;;;;;;;;;x
RD_SLOT_4;栏位4;;;;;;;;;;x
RD_COLOR_1;颜色1;;;;;;;;;;x
RD_COLOR_2;颜色2;;;;;;;;;;x
RD_COLOR_3;颜色3;;;;;;;;;;x
RD_EMBLEM;纹章;;;;;;;;;;x
PORTRAIT_westerngfx;西方人;;;;;;;;;;x
PORTRAIT_italiangfx;意大利人;;;;;;;;;;x
PORTRAIT_byzantinegfx;拜占庭人;;;;;;;;;;x
PORTRAIT_muslimgfx;穆斯林;;;;;;;;;;x
RD_YOUNG;青年;;;;;;;;;;x
RD_MIDDLEAGED;中年;;;;;;;;;;x
RD_OLD;老年;;;;;;;;;;x
coa_party_per_fess;水平分割式盾徽;;;;;;;;;;x
coa_party_per_pale;垂直分割式盾徽;;;;;;;;;;x
coa_party_per_cross;十字型分割式盾徽;;;;;;;;;;x
coa_party_triangle;三角分割式盾徽;;;;;;;;;;x
coa_plain;无花纹;;;;;;;;;;x
RD_LINK_PATTERN;连接所有栏位的花纹;;;;;;;;;;x
RD_LINK_COLOR;连接所有栏位的颜色;;;;;;;;;;x
RD_MARRIED;勾选以使人物处于已婚状态;;;;;;;;;;x
RD_CLEARTRAITS;移除所有特质\n右键点击某项特质以单独去除;;;;;;;;;;x
RD_DIPLOMACY;外交：;;;;;;;;;;x
RD_MARTIAL;军事：;;;;;;;;;;x
RD_STEWARDSHIP;财政：;;;;;;;;;;x
RD_INTRIGUE;密谋：;;;;;;;;;;x
RD_LEARNING;学识：;;;;;;;;;;x
RD_HEALTH;健康：;;;;;;;;;;x
RD_FERTILITY;生育力：;;;;;;;;;;x
RD_SONS;儿子：;;;;;;;;;;x
RD_DAUGHTERS;女儿：;;;;;;;;;;x
RD_FIRST_NAME;名字;;;;;;;;;;x
RD_DYNASTY;家族;;;;;;;;;;x
RD_MARRIED2;婚姻状态：;;;;;;;;;;x
RD_CULTURE;文化：;;;;;;;;;;x
RD_RELIGION;宗教：;;;;;;;;;;x
RD_EDUCATION;教育;;;;;;;;;;x
RD_TRAITS;特质;;;;;;;;;;x
RD_FINISH;完成;;;;;;;;;;x
RD_IS_MALE;人物为男性，点击改变性别;;;;;;;;;;x
RD_IS_FEMALE;人物为女性，点击改变性别;;;;;;;;;;x
RD_NOT_PLAYABLE;§R不能扮演信奉此宗教的人物§!;;;;;;;;;;x
RD_OPEN_RULER_DESIGNER;打开人物设计器;;;;;;;;;;x
RD_CHANGE_GRAPHICAL_CULTURE;更换文化图标;;;;;;;;;;x
RD_CHANGE_CULTURE;更换文化;;;;;;;;;;x
RD_CHANGE_RELIGION;更换宗教;;;;;;;;;;x
RD_CHANGE_EDUCATIONAL_TRAIT;更换教育特质;;;;;;;;;;x
RD_CUSTOMIZED_AGE;年龄：$AGE$（最大值：$MAX$）;;;;;;;;;;x
RD_RANDOMIZE;随机生成;;;;;;;;;;x
RD_FAIL_AGE;人物过于年老，不能以之开始游戏;;;;;;;;;;x
RD_FAIL_CHILDREN;人物过于年轻，不能拥有当前数量的子女，年龄最小值为 16 加上子女的数量;;;;;;;;;;x
RD_EXTRA_CLICK;点击以改变\n按住Shift键以五倍增减\n按住Ctrl键以十倍增减;;;;;;;;;;x
RD_RESET;重置;;;;;;;;;;x
RD_FAIL_NO_NAME;你需要设定此人物的名字;;;;;;;;;;x
RD_FAIL_NO_DYN_NAME;你需要设定此人物的家族名;;;;;;;;;;x
RD_RULER_DESIGNER;人物设计器;;;;;;;;;;x
RD_FAIL_NO_UNPLAYABLE;§R不能自定义不可扮演人物§!;;;;;;;;;;x
RD_FAIL_NO_DLC;§R你需要人物设计器 DLC§!;;;;;;;;;;x
RD_FAIL_SAME_NAME;不能与被替换的人物同名;;;;;;;;;;x
RD_CHANGE_SONS;改变此人物的儿子数量;;;;;;;;;;x
RD_CHANGE_DAUGHTERS;改变此人物的女儿数量;;;;;;;;;;x
RD_ADD_TRAIT;添加特质;;;;;;;;;;x
