#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
String_ES_GetElElla_male;él;;;;;;;;;;;;x
String_ES_GetElElla_female;ella;;;;;;;;;;;;x
String_ES_GetElEllaCap_male;Él;;;;;;;;;;;;x
String_ES_GetElEllaCap_female;Ella;;;;;;;;;;;;x
String_ES_GetElEllaOpp_male;ella;;;;;;;;;;;;x
String_ES_GetElEllaOpp_female;él;;;;;;;;;;;;x
String_ES_GetElEllaCapOpp_male;Ella;;;;;;;;;;;;x
String_ES_GetElEllaCapOpp_female;Él;;;;;;;;;;;;x
String_ES_GetElLa_male;el;;;;;;;;;;;;x
String_ES_GetElLa_female;la;;;;;;;;;;;;x
String_ES_GetElLaCap_male;El;;;;;;;;;;;;x
String_ES_GetElLaCap_female;La;;;;;;;;;;;;x
String_ES_GetElLaOpp_male;la;;;;;;;;;;;;x
String_ES_GetElLaOpp_female;el;;;;;;;;;;;;x
String_ES_GetElLaCapOpp_male;La;;;;;;;;;;;;x
String_ES_GetElLaCapOpp_female;El;;;;;;;;;;;;x
String_ES_GetRleRla_male;le;;;;;;;;;;;;x
String_ES_GetRleRla_female;la;;;;;;;;;;;;x
String_ES_GetRleRlaCap_male;Le;;;;;;;;;;;;x
String_ES_GetRleRlaCap_female;La;;;;;;;;;;;;x
String_ES_GetRleRlaOpp_male;la;;;;;;;;;;;;x
String_ES_GetRleRlaOpp_female;le;;;;;;;;;;;;x
String_ES_GetRleRlaCapOpp_male;La;;;;;;;;;;;;x
String_ES_GetRleRlaCapOpp_female;Le;;;;;;;;;;;;x
String_ES_GetLoLa_male;lo;;;;;;;;;;;;x
String_ES_GetLoLa_female;la;;;;;;;;;;;;x
String_ES_GetLoLaCap_male;Lo;;;;;;;;;;;;x
String_ES_GetLoLaCap_female;La;;;;;;;;;;;;x
String_ES_GetLoLaOpp_male;la;;;;;;;;;;;;x
String_ES_GetLoLaOpp_female;lo;;;;;;;;;;;;x
String_ES_GetDelDela_male;del;;;;;;;;;;;;x
String_ES_GetDelDela_female;de la;;;;;;;;;;;;x
String_ES_GetAlAla_male;al;;;;;;;;;;;;x
String_ES_GetAlAla_female;a la;;;;;;;;;;;;x
String_ES_GetAlAlaCap_male;Al;;;;;;;;;;;;x
String_ES_GetAlAlaCap_female;A la;;;;;;;;;;;;x
String_ES_GetOA_male;o;;;;;;;;;;;;x
String_ES_GetOA_female;a;;;;;;;;;;;;x
String_ES_GetOAOpp_male;a;;;;;;;;;;;;x
String_ES_GetOAOpp_female;o;;;;;;;;;;;;x
String_ES_GetEA_male;e;;;;;;;;;;;;x
String_ES_GetEA_female;a;;;;;;;;;;;;x
String_ES_GetEAOpp_male;a;;;;;;;;;;;;x
String_ES_GetEAOpp_female;e;;;;;;;;;;;;x
String_ES_GetXA_male;x;;;;;;;;;;;;x
String_ES_GetXA_female;a;;;;;;;;;;;;x
String_ES_GetXAOpp_male;a;;;;;;;;;;;;x
String_ES_GetXAOpp_female;x;;;;;;;;;;;;x
String_ES_GetOnOna_male;ón;;;;;;;;;;;;x
String_ES_GetOnOna_female;ona;;;;;;;;;;;;x
String_ES_GetOnOnaOpp_male;ón;;;;;;;;;;;;x
String_ES_GetOnOnaOpp_female;ona;;;;;;;;;;;;x
String_ES_GetAnAna_male;án;;;;;;;;;;;;x
String_ES_GetAnAna_female;ana;;;;;;;;;;;;x
String_ES_GetTaTisa_male;ta;;;;;;;;;;;;x
String_ES_GetTaTisa_female;tisa;;;;;;;;;;;;x
String_ES_GetTeTisa_male;te;;;;;;;;;;;;x
String_ES_GetTeTisa_female;tisa;;;;;;;;;;;;x
String_ES_GetEsEsa_male;és;;;;;;;;;;;;x
String_ES_GetEsEsa_female;esa;;;;;;;;;;;;x
String_ES_GetInoIna_male;ino;;;;;;;;;;;;x
String_ES_GetInoIna_female;ina;;;;;;;;;;;;x
String_ES_GetNnoNna_male;ño;;;;;;;;;;;;x
String_ES_GetNnoNna_female;ña;;;;;;;;;;;;x
String_ES_GetNnoNnaOpp_male;ña;;;;;;;;;;;;x
String_ES_GetNnoNnaOpp_female;ño;;;;;;;;;;;;x
String_ES_GetPadrinoMadrina_male;padrino;;;;;;;;;;;;x
String_ES_GetPadrinoMadrina_female;madrina;;;;;;;;;;;;x
String_ES_GetSenorSenoraCap_male;Señor;;;;;;;;;;;;x
String_ES_GetSenorSenoraCap_female;Señora;;;;;;;;;;;;x
String_ES_el_;el ;;;;;;;;;;;;x
String_ES_El_;El ;;;;;;;;;;;;x
String_ES_la_;la ;;;;;;;;;;;;x
String_ES_de_la_;de la ;;;;;;;;;;;;x
String_ES_del_;del ;;;;;;;;;;;;x
String_ES_de_las_;de las ;;;;;;;;;;;;x
String_ES_de_los_;de los ;;;;;;;;;;;;x
String_ES_al_;al ;;;;;;;;;;;;x
String_ES_a_la_;a la ;;;;;;;;;;;;x
String_ES_Al_;Al ;;;;;;;;;;;;x
String_ES_A_la_;A la ;;;;;;;;;;;;x
String_ES_a_los_;a los ;;;;;;;;;;;;x
String_ES_La_;La ;;;;;;;;;;;;x
String_ES_las_;las ;;;;;;;;;;;;x
String_ES_Los_;Los ;;;;;;;;;;;;x
String_ES_los_;los ;;;;;;;;;;;;x
String_ES_GetHoldingAlAla_Castle_1;al castillo;;;;;;;;;;;;x
String_ES_GetHoldingAlAla_Castle_2;al castillo;;;;;;;;;;;;x
String_ES_GetHoldingAlAla_Castle_3;al palacio;;;;;;;;;;;;x
String_ES_GetHoldingAlAla_City_1;a la ciudad;;;;;;;;;;;;x
String_ES_GetHoldingAlAla_City_2;a la ciudad;;;;;;;;;;;;x
String_ES_GetHoldingAlAla_City_3;a la metrópolis;;;;;;;;;;;;x
String_ES_GetHoldingAlAla_Fallback_1;a la capital;;;;;;;;;;;;x
String_ES_GetHoldingAlAla_Nomad_1;al campo;;;;;;;;;;;;x
String_ES_GetHoldingAlAla_Nomad_2;al campamento;;;;;;;;;;;;x
String_ES_GetHoldingAlAla_Nomad_3;al palacio;;;;;;;;;;;;x
String_ES_GetHoldingAlAla_settlement;al asentamiento;;;;;;;;;;;;x
String_ES_GetHoldingAlAla_Temple_1;al templo;;;;;;;;;;;;x
String_ES_GetHoldingAlAla_Tribal_1;al pueblo;;;;;;;;;;;;x
String_ES_GetHoldingAlAla_Tribal_2;a la villa;;;;;;;;;;;;x
String_ES_GetHoldingAlAla_Tribal_3;a la fortaleza;;;;;;;;;;;;x
String_ES_GetHoldingDelDela_Castle_1;del castillo;;;;;;;;;;;;x
String_ES_GetHoldingDelDela_Castle_2;del castillo;;;;;;;;;;;;x
String_ES_GetHoldingDelDela_Castle_3;del palacio;;;;;;;;;;;;x
String_ES_GetHoldingDelDela_City_1;de la ciudad;;;;;;;;;;;;x
